,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.308480441570282,0.16903269290924072,-0.30910664796829224,-0.15428723394870758,0.15549689531326294,0.07271349430084229,-0.14324051141738892,-0.17781558632850647,0.39294129610061646,-0.048792410641908646,-0.008080003783106804,0.013720023445785046,-0.023228313773870468,-0.06464369595050812,0.2578372061252594,-0.05485711619257927,-0.20574378967285156,-0.12323365360498428,0.27848267555236816,-0.2515438497066498,0.3064533770084381,0.20699720084667206,-0.04308310151100159,-0.13476549088954926,-0.11191493272781372,-0.9588958024978638,-0.14242367446422577,-0.34600630402565,-0.08358094096183777,0.1819632351398468,2.7402100563049316,0.20133157074451447,-0.18050029873847961,-0.7145122289657593,0.1669021099805832,0.19336029887199402,0.3116266429424286,0.37919652462005615,0.09313551336526871,-0.07127775251865387,-0.20936830341815948,-0.22944040596485138,0.22635233402252197,0.5186039805412292,-0.039440225809812546,-0.06294338405132294,-0.03191319853067398,0.6126192808151245,0.08540938794612885,0.4429946839809418
2,0.1237354502081871,0.2904483377933502,-0.3025861382484436,0.10205759108066559,-0.023221107199788094,-0.11733585596084595,-0.42137134075164795,-0.04382505640387535,0.348544180393219,-0.5248604416847229,0.000958733435254544,-0.16716989874839783,0.2700296640396118,-0.4322265088558197,-0.21306955814361572,0.3030473291873932,-0.00893960427492857,0.14444497227668762,-0.32008203864097595,0.10028165578842163,0.32683065533638,-0.04698045179247856,-0.21544897556304932,0.34275203943252563,-0.16907210648059845,-0.9264935851097107,-0.04593869298696518,0.07726126909255981,-0.09389551728963852,-0.1278921663761139,2.06784987449646,0.015318379737436771,0.10574863106012344,-0.39249804615974426,0.3128190338611603,0.07392127066850662,0.14536310732364655,-0.07320775836706161,-0.105662502348423,0.018229972571134567,0.0077845132909715176,0.01587512530386448,0.08530537784099579,0.06563722342252731,-0.46257564425468445,0.18254169821739197,-0.1349593549966812,-0.034755196422338486,0.19155195355415344,-0.09685854613780975
3,0.12373548746109009,0.2904483675956726,-0.3025861382484436,0.1020575612783432,-0.023221056908369064,-0.11733584105968475,-0.42137131094932556,-0.04382505640387535,0.3485441207885742,-0.5248604416847229,0.0009587378590367734,-0.16716989874839783,0.27002957463264465,-0.43222662806510925,-0.2130698412656784,0.3030473291873932,-0.008939621038734913,0.14444498717784882,-0.3200821578502655,0.10028165578842163,0.3268306255340576,-0.04698045179247856,-0.21544894576072693,0.34275200963020325,-0.16907215118408203,-0.9264941811561584,-0.04593867436051369,0.07726126164197922,-0.09389559924602509,-0.1278921365737915,2.0678491592407227,0.015318364836275578,0.10574861615896225,-0.3924980163574219,0.3128190338611603,0.07392126321792603,0.14536304771900177,-0.07320775091648102,-0.10566249489784241,0.018229974433779716,0.0077845253981649876,0.01587512344121933,0.08530540764331818,0.06563719362020493,-0.4625757038593292,0.18254168331623077,-0.13495944440364838,-0.0347551554441452,0.19155198335647583,-0.09685848653316498
4,0.5195391178131104,0.23603954911231995,-0.3597657382488251,-0.17152433097362518,0.4622095227241516,0.35313987731933594,-0.21424922347068787,-0.2659682333469391,0.5993794202804565,-0.12499511241912842,0.1610226035118103,0.0659787505865097,0.3007679581642151,0.03933647647500038,0.4254400432109833,-0.03858516365289688,-0.4382777810096741,-0.04565965756773949,-0.05260489881038666,-0.012710008770227432,0.2373240739107132,0.0004587717994581908,0.11300487071275711,0.026675689965486526,-0.031351473182439804,-0.8926747441291809,-0.40977907180786133,-0.11816850304603577,-0.1486607789993286,0.05752389878034592,2.2818872928619385,-0.3387008607387543,-0.0013273056829348207,-0.6097074151039124,0.17676949501037598,0.32543691992759705,0.5429384708404541,0.31635940074920654,0.06744883954524994,-0.015719769522547722,0.07730784267187119,-0.1223880872130394,0.007696270011365414,0.41240572929382324,-0.01673612743616104,-0.035131994634866714,0.022656768560409546,0.20128655433654785,0.06901106983423233,0.2979545593261719
5,0.4750155806541443,0.2679126262664795,-0.23165127635002136,-0.1763281524181366,0.5000403523445129,0.3286895751953125,-0.3086596131324768,-0.25735145807266235,0.6417552828788757,-0.11453209817409515,0.17446795105934143,0.08640541881322861,0.37282857298851013,-0.033924005925655365,0.48663175106048584,-0.061672333627939224,-0.4262118935585022,-0.02339160442352295,-0.022201914340257645,-0.03238499164581299,0.2878339886665344,-0.0812278464436531,0.05935157090425491,0.00958006177097559,-0.07100756466388702,-0.8995810151100159,-0.40462467074394226,-0.16360138356685638,-0.12518611550331116,-0.025031335651874542,2.3005504608154297,-0.2673707604408264,0.025992784649133682,-0.45928773283958435,0.1463364064693451,0.31211230158805847,0.5300695896148682,0.29227450489997864,0.040817152708768845,-0.1162494346499443,0.15425415337085724,-0.14897890388965607,0.07393327355384827,0.38617587089538574,-0.14196723699569702,-0.08166130632162094,-0.06865045428276062,0.19056560099124908,0.048297565430402756,0.23863156139850616
6,0.36356231570243835,0.0585944727063179,0.1622593104839325,-0.10468466579914093,0.09213951975107193,0.6245965957641602,1.116477370262146,-0.27953287959098816,0.7380504608154297,0.8821645975112915,0.7722252011299133,-0.037742651998996735,0.37772125005722046,-0.09820124506950378,-0.09451541304588318,0.6548061966896057,0.22976501286029816,0.2230015993118286,-0.08188749849796295,-0.23700493574142456,0.16596925258636475,-0.6224684715270996,0.9675747752189636,0.2937350571155548,-0.3413199782371521,0.02384364977478981,0.10459334403276443,0.3454243838787079,0.08465079218149185,0.38100799918174744,0.9941880106925964,-0.20248109102249146,0.18551434576511383,-0.16679568588733673,0.578349232673645,0.15055550634860992,0.5579418540000916,0.2133624106645584,0.491850882768631,0.41300666332244873,0.39889246225357056,-0.10751472413539886,-0.3672974705696106,0.3535740375518799,0.3134796619415283,0.018743211403489113,0.3525415062904358,0.08940742164850235,0.31125351786613464,-0.14951714873313904
7,0.3405855596065521,0.16420340538024902,-0.29369184374809265,-0.14976730942726135,0.1589418351650238,0.06855292618274689,-0.15906310081481934,-0.17913082242012024,0.39506199955940247,-0.07511560618877411,-0.039642442017793655,0.0032192934304475784,-0.03217467665672302,-0.06115802377462387,0.2764199376106262,-0.08004257082939148,-0.21863862872123718,-0.14194990694522858,0.27543261647224426,-0.2446296215057373,0.3191481828689575,0.22283387184143066,-0.023854738101363182,-0.14859330654144287,-0.10645345598459244,-0.9417734146118164,-0.16271309554576874,-0.3477388620376587,-0.10194141417741776,0.16629497706890106,2.730600118637085,0.166911780834198,-0.20210619270801544,-0.7271960377693176,0.18064989149570465,0.2123510241508484,0.3252784311771393,0.3622512221336365,0.07454816997051239,-0.06031976267695427,-0.20488590002059937,-0.2375347763299942,0.24199005961418152,0.502363920211792,-0.043834347277879715,-0.0632830336689949,-0.02588239312171936,0.6444051265716553,0.08353939652442932,0.4120931327342987
8,0.1792069673538208,0.1201760545372963,0.16905802488327026,-0.14019837975502014,0.2095423936843872,0.3498561680316925,0.5666360855102539,-0.12248928844928741,0.5739894509315491,0.32061341404914856,0.46524935960769653,-0.07217901945114136,0.15930604934692383,-0.05021277815103531,0.18482336401939392,-0.04267222434282303,-0.2782655358314514,-0.37509840726852417,-0.17676174640655518,-0.5685483813285828,0.18770746886730194,-0.5715853571891785,0.4147728979587555,-0.11147567629814148,-0.055768877267837524,-0.487844854593277,-0.3961864113807678,-0.05544143170118332,-0.06332284212112427,0.2379155158996582,1.8181861639022827,-0.048149678856134415,0.04915134981274605,-0.5836660265922546,0.31664714217185974,0.07629494369029999,0.389003187417984,0.28611576557159424,0.18170909583568573,0.05049773305654526,0.08461450785398483,0.01202132273465395,-0.14978574216365814,0.35527241230010986,-0.15263202786445618,-0.49992698431015015,0.6158302426338196,0.07694769650697708,0.36710771918296814,-0.013462035916745663
9,0.009101517498493195,0.41499054431915283,-0.3450082540512085,-0.25478559732437134,0.05645693838596344,0.07163040339946747,-0.599894642829895,-0.00824012141674757,0.37859082221984863,-0.15170146524906158,0.10587559640407562,-0.21485473215579987,0.06151222065091133,-0.017823608592152596,0.2882673144340515,-0.06832840293645859,-0.4319964349269867,0.08342387527227402,-0.0773017555475235,-0.0837966799736023,0.16247150301933289,0.30615243315696716,-0.14937907457351685,0.11784819513559341,-0.2741451561450958,-1.003481388092041,-0.2897540032863617,-0.33964890241622925,-0.2031390368938446,0.130873903632164,2.4099886417388916,0.1020984947681427,0.09910464286804199,-0.5414202809333801,0.20714110136032104,0.2696225643157959,0.39360129833221436,0.4866847097873688,0.4891282021999359,-0.10818739235401154,-0.09652594476938248,-0.173354372382164,-0.012074451893568039,0.7329731583595276,0.09978317469358444,-0.03725704550743103,-0.05179435759782791,0.09495771676301956,-0.12452062964439392,0.43267616629600525
